id:ID,:LABEL,fullName,simpleName,color,dependencyProfileCategory,cohesion
com.fsck.k9.message.SimpleMessageFormat,Module,com.fsck.k9.message.SimpleMessageFormat,SimpleMessageFormat,#cccccc,,
com.fsck.k9.mailstore.migrations.MigrationTo35,Module,com.fsck.k9.mailstore.migrations.MigrationTo35,MigrationTo35,#cccccc,,
com.fsck.k9.ui.messageview.AttachmentController$IntentAndResolvedActivitiesCount,Module,com.fsck.k9.ui.messageview.AttachmentController$IntentAndResolvedActivitiesCount,IntentAndResolvedActivitiesCount,#cccccc,,
com.fsck.k9.mailstore.migrations.MigrationTo51$MimeStructureState,Module,com.fsck.k9.mailstore.migrations.MigrationTo51$MimeStructureState,MimeStructureState,#cccccc,hidden,
com.fsck.k9.mailstore.LocalFolder$MessagePartType,Module,com.fsck.k9.mailstore.LocalFolder$MessagePartType,MessagePartType,#cccccc,,
com.fsck.k9.helper.MessageHelper,Module,com.fsck.k9.helper.MessageHelper,MessageHelper,#cccccc,outbound,
com.fsck.k9.controller.MessagingControllerCommands$PendingMoveOrCopy,Module,com.fsck.k9.controller.MessagingControllerCommands$PendingMoveOrCopy,PendingMoveOrCopy,#cccccc,inbound,
com.fsck.k9.PRNGFixes$LinuxPRNGSecureRandom,Module,com.fsck.k9.PRNGFixes$LinuxPRNGSecureRandom,LinuxPRNGSecureRandom,#cccccc,hidden,
com.fsck.k9.activity.EmailAddressList,Module,com.fsck.k9.activity.EmailAddressList,EmailAddressList,#cccccc,hidden,
com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,Module,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,ExternalStorageProvider,#cccccc,,
